No,Type,Group,Word Template,Template Page No,{{ substation.name_erms }},{{ substation.time }},{{ substation.date }},{{ substation.ambient }},{{ substation.humidity }},{{ swg.area }},{{ panel.linknumber }},{{ panel.name }},{{ panel.cabletype }},{{ panel.breakerstatus }},{{ panel.busbarposition }},{{ panel.loadamp }},{{ panel.heateramp }},{{ swg.serialnumber }},{{ swg.manufacturer }},{{ swg.type }},{{ swg.rating }},{{ swg.model }},{{ tx1.manufacturer }},{{ tx1.model }},{{ tx1.rating }},{{ tx1.serialnumber }},{{ tx2.manufacturer }},{{ tx2.model }},{{ tx2.rating }},{{ tx2.serialnumber }},{{ fp1.manufacturer }},{{ fp1.model }},{{ fp1.rating }},{{ fp1.serialnumber }},{{ fp1.labelsource }},{{ fp2.manufacturer }},{{ fp2.model }},{{ fp2.rating }},{{ fp2.serialnumber }},{{ fp2.labelsource }},{{ batt1.manufacturer }},{{ batt1.model }},{{ batt1.serialnumber }},{{ batt2.manufacturer }},{{ batt2.model }},{{ batt2.serialnumber }},{{ batt3.manufacturer }},{{ batt3.model }},{{ batt3.serialnumber }},{{ batt4.manufacturer }},{{ batt4.model }},{{ batt4.serialnumber }},Field Overrides,Output File Name,Attribute,Folder,Image File Name
189,,6,,189,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,,6,,190,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,,6,,190,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,,6,,191,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,,6,,191,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,,6,,192,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,,6,,192,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,,6,,193,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,,6,,193,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,,6,,194,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,,6,,194,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,,6,,195,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,,6,,195,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,,6,,196,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,,6,,196,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,,6,,197,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,,6,,197,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,,6,,198,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,,6,,198,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,,6,,199,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,,6,,199,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,,6,,200,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,,6,,200,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,,6,,201,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,,6,,201,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,,6,,202,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,,6,,202,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,,6,,203,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,,6,,203,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,,6,,204,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,,6,,204,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,,6,,205,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,,6,,205,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,,6,,206,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,,6,,206,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,,6,,207,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,,6,,207,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,,6,,208,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,,6,,208,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,,6,,209,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,,6,,209,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,,6,,210,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,,6,,210,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,,6,,211,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,,6,,211,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,,6,,212,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,,6,,212,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,,7,,213,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,,7,,213,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,,7,,214,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,,7,,214,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,,7,,215,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,,7,,215,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,,7,,216,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,,7,,216,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,,7,,217,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,,7,,217,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,,7,,218,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,,7,,218,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,,7,,219,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,,7,,219,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,,7,,220,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,,7,,220,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,,7,,221,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,,7,,221,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,,7,,222,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,,7,,222,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,,7,,223,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,,7,,223,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,,7,,224,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,,7,,224,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,,8,,225,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,,8,,225,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,,8,,226,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,,8,,226,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,,8,,227,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,,8,,227,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,,8,,228,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,,8,,228,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,,8,,229,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,,8,,229,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,,8,,230,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,,8,,230,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,,8,,231,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,,8,,231,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,,8,,232,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,,8,,232,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,,8,,233,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,,8,,233,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,,8,,234,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,,8,,234,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,,8,,235,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,,8,,235,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,,8,,236,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,,8,,236,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,,8,,237,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,,8,,237,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,,8,,238,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,,8,,238,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,,8,,239,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,,8,,239,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,,8,,240,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,,8,,240,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,,8,,241,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,,8,,241,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,,8,,242,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,,8,,242,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,,8,,243,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,,8,,243,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,,8,,244,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,,8,,244,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,,8,,245,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,,8,,245,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,,8,,246,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,,8,,246,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,,8,,247,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,,8,,247,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,,8,,248,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,,8,,248,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,,8,,249,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,,8,,249,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,,8,,250,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,,8,,250,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,,8,,251,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,,8,,251,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,,8,,252,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,,8,,252,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,,8,,253,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,,8,,253,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,,8,,254,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,,8,,254,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,,8,,255,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,,8,,255,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,,8,,256,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,,8,,256,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,,8,,257,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,,8,,257,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,,8,,258,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,,8,,258,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,,8,,259,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,,8,,259,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,,8,,260,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,,8,,260,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,,8,,261,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,,8,,261,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,,8,,262,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,,8,,262,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,,8,,263,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,,8,,263,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,,8,,264,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,,8,,264,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,,9,,265,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,,9,,265,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,,9,,266,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,,9,,266,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,,9,,267,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,,9,,267,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,,9,,268,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,,9,,268,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
